  2.229066445875017E-007   1.99953828209712        10.0016497078596     
  2.229066445875017E-007   1.99953828209717        10.0016497078596     
  2.229066445875017E-007   1.99953828209722        10.0016497078596     
  2.229066445875017E-007   1.99953828209725        10.0016497078596     
  2.229066445875017E-007   1.99953828209728        10.0016497078596     
  2.229066445875017E-007   1.99953828209730        10.0016497078596     
  2.229066445875017E-007   1.99953828209732        10.0016497078596     
  2.229066445875017E-007   1.99953828209734        10.0016497078596     
  3.326943512657886E-005   1.93605378267036       7.021183021836633E-002
  3.326943512657886E-005   1.93605416288155       7.021183021836633E-002
  3.326943512657886E-005   1.93605480642727       7.021183021836633E-002
  3.326943512657886E-005   1.93605578643593       7.021183021836633E-002
  3.326943512657886E-005   1.93605611621627       7.021183021836633E-002
  3.326943512657886E-005   1.93605611631643       7.021183021836633E-002
  3.326943512657886E-005   1.93605611639854       7.021183021836633E-002
  3.326943512657886E-005   1.93605611646585       7.021183021836633E-002
  6.785739811949833E-005   1.87865473300512       3.599285784752815E-002
  6.785739811949833E-005   1.87865475771571       3.599285784752815E-002
  6.785739811949833E-005   1.87865479882111       3.599285784752815E-002
  6.785739811949833E-005   1.87865486094224       3.599285784752815E-002
  6.785739811949833E-005   1.87865488211422       3.599285784752815E-002
  6.785739811949833E-005   1.87865488249285       3.599285784752815E-002
  6.785739811949833E-005   1.87865488280323       3.599285784752815E-002
  6.785739811949833E-005   1.87865488305766       3.599285784752815E-002
  1.039867956233509E-004   1.82656533601644       2.451133745385245E-002
  1.039867956233509E-004   1.82656534250888       2.451133745385245E-002
  1.039867956233509E-004   1.82656535193507       2.451133745385245E-002
  1.039867956233509E-004   1.82656536525752       2.451133745385245E-002
  1.039867956233509E-004   1.82656537032206       2.451133745385245E-002
  1.039867956233509E-004   1.82656537113183       2.451133745385245E-002
  1.039867956233509E-004   1.82656537179562       2.451133745385245E-002
  1.039867956233509E-004   1.82656537233976       2.451133745385245E-002
  1.416576276381507E-004   1.77912283744339       1.874469618327529E-002
  1.416576276381507E-004   1.77912284195962       1.874469618327529E-002
  1.416576276381507E-004   1.77912284695341       1.874469618327529E-002
  1.416576276381507E-004   1.77912285280805       1.874469618327529E-002
  1.416576276381507E-004   1.77912285576417       1.874469618327529E-002
  1.416576276381507E-004   1.77912285713564       1.874469618327529E-002
  1.416576276381507E-004   1.77912285825989       1.874469618327529E-002
  1.416576276381507E-004   1.77912285918149       1.874469618327529E-002
  1.808698941639270E-004   1.73577039677336       1.526955582487504E-002
  1.808698941639270E-004   1.73577040190356       1.526955582487504E-002
  1.808698941639270E-004   1.73577040663496       1.526955582487504E-002
  1.808698941639270E-004   1.73577041123057       1.526955582487504E-002
  1.808698941639270E-004   1.73577041424722       1.526955582487504E-002
  1.808698941639270E-004   1.73577041629181       1.526955582487504E-002
  1.808698941639270E-004   1.73577041796783       1.526955582487504E-002
  1.808698941639270E-004   1.73577041934174       1.526955582487504E-002
  2.216235952007317E-004   1.69603491081864       1.294210888166785E-002
  2.216235952007317E-004   1.69603491733587       1.294210888166785E-002
  2.216235952007317E-004   1.69603492293043       1.294210888166785E-002
  2.216235952007317E-004   1.69603492786027       1.294210888166785E-002
  2.216235952007317E-004   1.69603493154167       1.294210888166785E-002
  2.216235952007317E-004   1.69603493435414       1.294210888166785E-002
  2.216235952007317E-004   1.69603493665964       1.294210888166785E-002
  2.216235952007317E-004   1.69603493854954       1.294210888166785E-002
  2.639187307486489E-004   1.65951188836542       1.127146392854546E-002
  2.639187307486489E-004   1.65951189662690       1.127146392854546E-002
  2.639187307486489E-004   1.65951190353445       1.127146392854546E-002
  2.639187307486489E-004   1.65951190938129       1.127146392854546E-002
  2.639187307486489E-004   1.65951191398112       1.127146392854546E-002
  2.639187307486489E-004   1.65951191764162       1.127146392854546E-002
  2.639187307486489E-004   1.65951192064228       1.127146392854546E-002
  2.639187307486489E-004   1.65951192310204       1.127146392854546E-002
  3.077553008078044E-004   1.62585353856350       1.001192895618699E-002
  3.077553008078044E-004   1.62585354878753       1.001192895618699E-002
  3.077553008078044E-004   1.62585355724740       1.001192895618699E-002
  3.077553008078044E-004   1.62585356428977       1.001192895618699E-002
  3.077553008078044E-004   1.62585356995019       1.001192895618699E-002
  3.077553008078044E-004   1.62585357452606       1.001192895618699E-002
  3.077553008078044E-004   1.62585357827708       1.001192895618699E-002
  3.077553008078044E-004   1.62585358135193       1.001192895618699E-002
  3.531333053783794E-004   1.59475925655075       9.026896961909598E-003
  3.531333053783794E-004   1.59475926889193       9.026896961909598E-003
  3.531333053783794E-004   1.59475927905740       9.026896961909598E-003
  3.531333053783794E-004   1.59475928745715       9.026896961909598E-003
  3.531333053783794E-004   1.59475929427293       9.026896961909598E-003
  3.531333053783794E-004   1.59475929982025       9.026896961909598E-003
  3.531333053783794E-004   1.59475930436760       9.026896961909598E-003
  3.531333053783794E-004   1.59475930809525       9.026896961909598E-003
  4.000527444606233E-004   1.56596795789348       8.234343498435673E-003
  4.000527444606233E-004   1.56596797246872       8.234343498435673E-003
  4.000527444606233E-004   1.56596798444853       8.234343498435673E-003
  4.000527444606233E-004   1.56596799431237       8.234343498435673E-003
  4.000527444606233E-004   1.56596800235260       8.234343498435673E-003
  4.000527444606233E-004   1.56596800891750       8.234343498435673E-003
  4.000527444606233E-004   1.56596801429900       8.234343498435673E-003
  4.000527444606233E-004   1.56596801871043       8.234343498435673E-003
  4.485136180548716E-004   1.53925185561694       7.582033928126222E-003
  4.485136180548716E-004   1.53925187251678       7.582033928126222E-003
  4.485136180548716E-004   1.53925188639191       7.582033928126222E-003
  4.485136180548716E-004   1.53925189779546       7.582033928126222E-003
  4.485136180548716E-004   1.53925190711246       7.582033928126222E-003
  4.485136180548716E-004   1.53925191473232       7.582033928126222E-003
  4.485136180548716E-004   1.53925192097862       7.582033928126222E-003
  4.485136180548716E-004   1.53925192609895       7.582033928126222E-003
  4.985159261615629E-004   1.51441137295014       7.035119720838055E-003
