0.01 1.00408268133 1.0041261116
0.51 1.28830374515 1.32201475355
1.01 1.70972763577 1.77950973665
1.51 2.23636843403 2.34146432172
2.01 2.84555786276 2.98755919196
2.51 3.52332168946 3.70451384493
3.01 4.26078617789 4.48360661516
3.51 5.05193073071 5.3188022839
4.01 5.89239226083 6.20567080817
4.51 6.7788407201 7.14080121794
5.01 7.70861772765 8.12145313653
5.51 8.67953624224 9.14536159163
6.01 9.68974914252 10.2106069549
6.51 10.7376612961 11.3155270207
7.01 11.8218799268 12.4586675074
7.51 12.9411699164 13.6387366788
8.01 14.0944237693 14.854574793
8.51 15.2806374368 16.1051293491
9.01 16.4989028253 17.3894476832
9.51 17.7483852356 18.706653528
10.01 19.028315815 20.0559392975
10.51 20.337982169 21.4365563635
11.01 21.67672236 22.8478088556
11.51 23.0439207908 24.2890494163
12.01 24.4390001153 25.7596707438
12.51 25.8614183591 27.2591026106
13.01 27.3106653681 28.7868081613
13.51 28.7862604473 30.3422814548
14.01 30.2877483259 31.9250432377
14.51 31.8146969011 33.5346385844
15.01 33.3666964468 35.1706360797
15.51 34.9433572079 36.8326252955
16.01 36.5443078114 38.5202151263
16.51 38.1691938525 40.2330323072
17.01 39.8176779171 41.9707214442
17.51 41.4894425448 43.732948144
18.01 43.1841697158 45.5193773952
18.51 44.9015614739 47.3296953109
19.01 46.6413316528 49.1636004115
19.51 48.4032051166 51.020802826
20.01 50.1869170676 52.9010235651
20.51 51.9922124138 54.8039938567
21.01 53.81884519 56.7294545368
21.51 55.6665780263 58.6771554912
22.01 57.5352023361 60.6468769368
22.51 59.4244803847 62.6383683576
23.01 61.334194367 64.6514002374
23.51 63.2641367719 66.6857539048
24.01 65.2141065868 68.7412175327
24.51 67.1839089667 70.8175857899
25.01 69.1733549264 72.9146595171
25.51 71.1822610536 75.0322454258
26.01 73.2104492418 77.1701558162
26.51 75.2577464406 79.3282083149
27.01 77.3239844223 81.5062256291
27.51 79.4090076247 83.7040438135
28.01 81.5126921635 85.9215323123
28.51 83.634841512 88.1584839953
29.01 85.775304681 90.4147397314
29.51 87.9339345378 92.6901444521
30.01 90.1105876452 94.9845469833
30.51 92.3051241112 97.2977998858
31.01 94.5174074462 99.6297593057
31.51 96.7473044287 101.980284833
32.01 98.9946849777 104.349239366
32.51 101.259422033 106.736488986
33.01 103.54139144 109.141902839
33.51 105.840471844 111.565353017
34.01 108.156544584 114.006714453
34.51 110.489493599 116.465864821
35.01 112.839246868 118.942728213
35.51 115.205707163 121.437202154
36.01 117.588713105 123.949116543
36.51 119.988158149 126.478359083
37.01 122.403937931 129.024819773
37.51 124.835950193 131.588390829
38.01 127.284094712 134.168966617
