  0.437114E-01  0.224813E+07  0.220908E+07  0.195179E+03  0.227232E+03  0.000000E+00  0.224143E+07
  0.455712E-01  0.216074E+07  0.212425E+07  0.204259E+03  0.203236E+03  0.000000E+00  0.215448E+07
  0.475101E-01  0.207942E+07  0.204577E+07  0.159716E+03  0.178579E+03  0.000000E+00  0.207365E+07
  0.495315E-01  0.200386E+07  0.197325E+07  0.163763E+03  0.157995E+03  0.000000E+00  0.199861E+07
  0.516389E-01  0.193350E+07  0.190603E+07  0.152148E+03  0.141328E+03  0.000000E+00  0.192879E+07
  0.538360E-01  0.186754E+07  0.184319E+07  0.112922E+03  0.125573E+03  0.000000E+00  0.186336E+07
  0.561266E-01  0.180495E+07  0.178360E+07  0.103838E+03  0.107560E+03  0.000000E+00  0.180129E+07
  0.585075E-01  0.174471E+07  0.172610E+07  0.701853E+02  0.955454E+02  0.000000E+00  0.174151E+07
  0.608885E-01  0.168770E+07  0.167136E+07  0.780635E+02  0.890742E+02  0.000000E+00  0.168489E+07
  0.632694E-01  0.163256E+07  0.161800E+07  0.602713E+02  0.765834E+02  0.000000E+00  0.163006E+07
  0.656504E-01  0.157830E+07  0.156499E+07  0.627477E+02  0.687696E+02  0.000000E+00  0.157601E+07
  0.680313E-01  0.152423E+07  0.151169E+07  0.706667E+02  0.644519E+02  0.000000E+00  0.152208E+07
  0.704123E-01  0.147004E+07  0.145781E+07  0.486851E+02  0.556254E+02  0.000000E+00  0.146794E+07
  0.727932E-01  0.141566E+07  0.140337E+07  0.566119E+02  0.501904E+02  0.000000E+00  0.141355E+07
  0.751742E-01  0.136131E+07  0.134866E+07  0.477464E+02  0.471143E+02  0.000000E+00  0.135914E+07
  0.775551E-01  0.130736E+07  0.129413E+07  0.412216E+02  0.406676E+02  0.000000E+00  0.130509E+07
  0.799361E-01  0.125432E+07  0.124039E+07  0.430611E+02  0.368383E+02  0.000000E+00  0.125193E+07
  0.823170E-01  0.120277E+07  0.118811E+07  0.263620E+02  0.346740E+02  0.000000E+00  0.120025E+07
  0.846980E-01  0.115328E+07  0.113794E+07  0.428574E+02  0.299578E+02  0.000000E+00  0.115065E+07
  0.870790E-01  0.110640E+07  0.109050E+07  0.281085E+02  0.273326E+02  0.000000E+00  0.110367E+07
  0.894599E-01  0.106259E+07  0.104630E+07  0.347121E+02  0.259030E+02  0.000000E+00  0.105979E+07
  0.918409E-01  0.102218E+07  0.100572E+07  0.304561E+02  0.224902E+02  0.000000E+00  0.101935E+07
  0.942218E-01  0.985382E+06  0.968976E+06  0.178191E+02  0.207677E+02  0.000000E+00  0.982567E+06
  0.966028E-01  0.952260E+06  0.936142E+06  0.206835E+02  0.198944E+02  0.000000E+00  0.949494E+06
  0.989837E-01  0.922732E+06  0.907120E+06  0.124911E+02  0.174308E+02  0.000000E+00  0.920053E+06
